# GoalTracker 股价数据（行情快照，由 fetch_prices.py 生成）
股票代码,公司,现价,涨跌额,涨跌幅%,5日涨幅%,本月涨幅%,市盈率(动),市净率,换手率%,成交量(手),成交额(亿),总市值(亿),流通市值(亿),总股本(亿股)
002489.SZ,浙江永强,3.13,0.09,2.96,11.79,10.99,-844.09,1.6,3.33,636311.0,1.9855,67.8902,59.8782,21.6902
002490.SZ,山东墨龙,7.31,0.17,2.38,-6.28,-13.49,714.82,11.98,5.8,314428.0,2.2822,60.1998,39.5999,8.2353
002492.SZ,恒基达鑫,5.79,-0.17,-2.85,-3.5,-0.34,-35.15,1.5,1.56,62192.0,0.3649,23.4495,23.0346,4.05
002493.SZ,荣盛石化,12.85,-0.08,-0.62,-5.51,-13.41,12.56,2.69,0.45,423333.0,5.4585,1283.6433,1203.0425,99.8944
002494.SZ,华斯股份,4.56,-0.03,-0.65,-1.51,-6.75,-119.69,1.38,3.83,109936.0,0.5089,17.2054,13.0767,3.7731
002495.SZ,佳隆股份,2.37,-0.04,-1.66,-0.42,-3.27,156.14,2.01,2.5,173785.0,0.4152,22.1743,16.4459,9.3563
002496.SZ,辉丰股份,2.14,-0.02,-0.93,0.0,-1.38,86.2,2.48,1.81,213545.0,0.4616,32.2624,25.2798,15.0759
002497.SZ,雅化集团,16.61,0.02,0.12,-1.13,-13.4,7.87,1.57,1.66,175937.0,2.9211,191.4406,175.9975,11.5256
002498.SZ,汉缆股份,6.58,0.21,3.3,-6.0,4.11,34.86,2.48,3.11,1032990.0,6.8578,218.9032,218.9032,33.268
002500.SZ,山西证券,5.21,0.02,0.39,-0.57,-4.23,15.52,1.0,0.53,188895.0,0.9871,187.0271,187.0271,35.8977
002501.SZ,*ST利源,1.3,0.01,0.78,-1.52,0.78,-69.21,32.98,0.84,297539.0,0.3878,46.15,46.0888,35.5
002506.SZ,协鑫集成,2.49,0.07,2.89,-0.8,-6.04,-16.93,20.87,3.4,1989026.0,4.9115,145.6729,145.5266,58.5032
002507.SZ,涪陵榨菜,11.09,0.01,0.09,-0.09,-0.81,15.64,1.44,0.48,55533.0,0.6158,127.9696,127.9474,11.5392
002508.SZ,老板电器,16.39,0.28,1.74,-3.42,3.08,13.39,1.33,0.7,65519.0,1.064,154.8843,153.018,9.4499
002510.SZ,天汽模,5.82,-0.12,-2.02,-1.52,3.19,308.17,2.34,4.61,467483.0,2.7404,59.0811,59.0786,10.1514
002511.SZ,中顺洁柔,7.0,0.07,1.01,-0.85,-1.55,19.89,1.62,0.6,75827.0,0.5331,89.6797,88.5503,12.8114
002512.SZ,ST达华,4.0,0.12,3.09,1.27,-0.74,66.24,13.69,2.23,244537.0,0.9674,44.0967,43.7781,11.0242
002513.SZ,蓝丰生化,5.23,-0.06,-1.13,-3.33,-5.25,-16.42,393.92,2.07,60955.0,0.3215,19.6436,15.4327,3.7559
002514.SZ,*ST宝馨,2.58,-0.05,-1.9,-2.27,37.97,-22.73,-22.71,6.54,362078.0,0.9368,18.5769,14.294,7.2003
002515.SZ,金字火腿,7.59,0.12,1.61,4.12,-6.87,-565.19,3.54,5.25,578877.0,4.4023,91.8856,83.6306,12.1061
002516.SZ,旷达科技,5.75,0.01,0.17,-1.03,5.5,37.76,2.24,0.97,141765.0,0.8185,84.5732,83.9787,14.7084
002517.SZ,恺英网络,16.61,0.07,0.42,-6.21,-3.26,12.42,3.38,2.56,480227.0,7.9074,354.8632,312.142,21.3644
002518.SZ,科士达,39.31,1.5,3.97,13.15,9.68,39.45,4.69,5.6,316319.0,12.1382,228.8727,222.1614,5.8223
002519.SZ,银河电子,6.1,0.12,2.01,-3.33,7.77,631.41,3.09,5.89,662175.0,4.0444,68.7123,68.5301,11.2643
002520.SZ,日发精机,6.23,0.06,0.97,0.16,-4.45,46.63,15.03,2.63,188385.0,1.1708,46.7403,44.6965,7.5025
002521.SZ,齐峰新材,6.4,0.02,0.31,-0.62,-5.33,22.53,0.92,0.93,39151.0,0.2502,35.8439,26.8271,5.6006
002522.SZ,浙江众成,6.09,0.16,2.7,18.02,15.12,51.13,2.35,12.32,1115404.0,6.7461,55.162,55.1273,9.0578
002523.SZ,天桥起重,3.41,-0.01,-0.29,-1.73,-3.4,36.58,1.9,0.89,125613.0,0.4293,48.3075,48.1336,14.1664
002524.SZ,光正眼科,3.94,-0.01,-0.25,-1.5,-3.67,57.11,18.05,2.21,112643.0,0.448,20.3041,20.0656,5.1533
002526.SZ,山东矿机,2.64,0.0,0.0,-1.49,-2.58,374.62,1.46,0.75,132580.0,0.3513,47.0658,46.7606,17.8279
002527.SZ,新时达,10.73,0.15,1.42,0.19,-4.54,-315.45,5.77,0.74,41198.0,0.4408,71.1465,59.9468,6.6306
002528.SZ,*ST英飞,6.46,-0.72,-10.03,-14.21,-11.02,-35.08,-35.63,6.48,680818.0,4.4806,77.4344,67.8442,11.9868
002529.SZ,海源复材,6.57,-0.06,-0.9,-4.78,-9.13,-17.57,29.95,1.73,44948.0,0.2975,17.082,17.082,2.6
002530.SZ,金财互联,7.15,0.01,0.14,-0.28,-3.51,64.08,4.11,0.94,66594.0,0.4783,55.7127,50.5263,7.792
002531.SZ,天顺风能,7.71,-0.46,-5.63,6.79,22.38,59.7,1.57,11.05,1974154.0,15.3321,138.5393,137.7676,17.9688
002532.SZ,天山铝业,12.81,0.08,0.63,-3.1,-3.03,7.1,1.93,1.17,482025.0,6.2052,592.9413,526.0884,46.2874
002533.SZ,金杯电工,10.95,0.07,0.64,0.18,-4.2,12.68,1.8,0.59,37910.0,0.4163,80.3665,70.7528,7.3394
002534.SZ,西子洁能,16.7,0.91,5.76,6.57,1.09,-138.63,2.55,2.03,167189.0,2.7564,139.6012,137.836,8.3594
002535.SZ,林州重机,2.37,-0.05,-2.07,-3.66,-9.54,-15.76,3.59,2.23,166104.0,0.3978,18.9999,17.6882,8.0168
002536.SZ,飞龙股份,53.64,0.29,0.54,0.64,-2.3,203.62,9.26,6.83,372700.0,19.7744,308.3152,292.5111,5.7479
002537.SZ,海联金汇,5.75,0.0,0.0,-3.85,-5.89,25.83,1.51,1.56,182471.0,1.0542,67.506,67.3044,11.7402
002538.SZ,ST司特,6.71,0.01,0.15,-0.15,-6.02,25.94,1.09,0.66,55919.0,0.3753,57.2736,57.2365,8.5356
002539.SZ,云图控股,12.31,0.07,0.57,-0.24,-9.68,10.5,1.51,1.26,111964.0,1.3861,148.6708,109.5336,12.0772
002540.SZ,亚太科技,4.97,-0.02,-0.4,-3.87,-4.97,38.68,1.12,0.95,81246.0,0.4051,62.0044,42.6526,12.4757
002541.SZ,鸿路钢构,18.61,0.22,1.2,-0.48,-11.51,14.96,1.28,1.57,79972.0,1.4801,131.1035,95.0301,7.0448
002542.SZ,*ST中岩,1.68,0.0,0.0,-6.15,0.6,-8.84,-10.6,0.69,122179.0,0.2037,30.3428,29.5552,18.0612
002543.SZ,万和电气,7.15,0.05,0.7,-7.5,-3.64,43.26,1.15,1.75,115717.0,0.8312,53.1674,47.2741,7.436
002544.SZ,普天科技,16.16,0.41,2.6,1.64,-0.92,-220.64,2.96,1.92,130839.0,2.1116,109.9743,109.9637,6.8053
002545.SZ,东方铁塔,15.93,0.1,0.63,-5.4,-11.01,10.15,1.91,1.14,129251.0,2.0587,198.1791,180.0351,12.4406
002546.SZ,新联电子,7.61,0.11,1.47,0.93,-4.87,7.01,1.53,1.27,102111.0,0.7749,63.4711,60.9734,8.3405
002547.SZ,*ST春兴,2.48,0.01,0.4,-4.62,-9.82,-8.94,-5.3,1.64,181498.0,0.4548,27.9758,27.399,11.2806
002548.SZ,金新农,4.01,0.03,0.75,-8.03,-6.74,-4.27,3.92,3.12,251197.0,1.0016,33.2098,32.2593,8.2817
002549.SZ,凯美特气,13.73,0.35,2.62,4.65,-4.65,217.76,4.65,2.56,177280.0,2.4245,95.4713,95.061,6.9535
002550.SZ,千红制药,6.43,0.06,0.94,1.9,-2.58,26.92,3.01,0.92,88140.0,0.5677,82.2911,61.3204,12.798
002551.SZ,尚荣医疗,3.23,-0.06,-1.82,-1.22,-3.87,-87.29,1.11,2.38,145651.0,0.4776,27.3095,19.7413,8.4549
002552.SZ,宝鼎科技,54.24,0.05,0.09,8.48,2.67,77.39,12.85,6.57,241970.0,13.1559,210.4432,199.8762,3.8799
002553.SZ,南方精工,15.67,0.06,0.38,-2.31,0.58,45.88,3.48,3.57,91542.0,1.4355,55.3793,40.1481,3.5341
002554.SZ,惠博普,2.77,0.01,0.36,-3.15,-5.78,-17.4,2.01,1.12,148912.0,0.4123,36.944,36.9371,13.3372
002555.SZ,三七互娱,17.59,0.18,1.03,-0.57,-4.2,11.02,2.81,1.14,186639.0,3.2662,389.1326,287.3788,22.1224
002556.SZ,辉隆股份,5.17,-0.01,-0.19,-4.08,-3.18,21.47,1.33,1.08,100969.0,0.523,48.3364,48.2899,9.3494
002557.SZ,洽洽食品,17.99,0.04,0.22,-1.21,-3.9,18.51,1.82,0.96,48205.0,0.8703,91.0034,90.718,5.0586
002559.SZ,亚威股份,9.25,0.17,1.87,3.01,0.0,65.45,2.46,4.96,253958.0,2.3371,59.3724,47.3318,6.4186
002560.SZ,通达股份,7.37,0.21,2.93,7.12,18.49,103.81,2.02,18.86,1194390.0,8.8762,54.1895,46.6776,7.3527
002561.SZ,徐家汇,7.4,0.19,2.64,-1.33,6.32,-61.62,1.44,3.81,157889.0,1.1732,30.7665,30.6685,4.1576
002562.SZ,兄弟科技,4.79,-0.03,-0.62,-1.64,-3.82,27.92,1.5,2.2,178952.0,0.8598,54.7412,38.9704,11.4282
002563.SZ,森马服饰,5.43,0.04,0.74,-3.21,-5.57,15.26,1.32,0.59,129700.0,0.7039,146.2891,120.1926,26.9409
002564.SZ,天沃科技,4.89,0.06,1.24,-5.42,8.19,-27.01,38.42,2.45,210579.0,1.0214,42.0004,42.0004,8.589
002565.SZ,顺灏股份,8.82,0.25,2.92,3.89,2.08,147.3,5.03,7.06,748404.0,6.5704,93.491,93.488,10.5999
002566.SZ,益盛药业,6.96,-0.06,-0.85,0.0,0.43,42.92,1.03,2.37,55020.0,0.3865,23.0342,16.1543,3.3095
002567.SZ,唐人神,3.74,-0.03,-0.8,-5.32,-2.35,-2.56,1.44,1.44,205509.0,0.7685,53.5961,53.5443,14.3305
002568.SZ,百润股份,17.92,0.15,0.84,4.49,1.19,19.49,3.74,0.98,74551.0,1.3345,186.659,136.5698,10.4162
002569.SZ,*ST步森,11.33,0.29,2.63,12.07,2.44,-61.27,53.38,2.58,36104.0,0.4012,16.3163,15.8631,1.4401
002570.SZ,贝因美,4.39,0.0,0.0,-0.68,-4.15,33.21,2.83,1.05,113753.0,0.5004,47.4139,47.4118,10.8004
002571.SZ,德力股份,10.86,-0.02,-0.18,-2.34,1.59,-37.09,5.69,0.9,26722.0,0.2896,42.5658,32.3961,3.9195
002572.SZ,索菲亚,7.3,0.01,0.14,-2.8,-7.59,56.77,1.05,1.07,77803.0,0.57,70.3024,53.235,9.6305
002573.SZ,清新环境,3.12,0.03,0.97,-2.19,-6.02,47.77,0.8,0.68,95416.0,0.2977,44.1563,44.076,14.1527
002574.SZ,明牌珠宝,5.03,0.0,0.0,-0.98,-1.37,-70.31,0.99,1.34,70767.0,0.3577,26.5584,26.5584,5.28
002575.SZ,群兴玩具,5.15,0.02,0.39,-1.15,-6.53,-32.67,3.97,1.99,116290.0,0.5989,31.7497,30.0928,6.165
002576.SZ,通达动力,14.17,0.04,0.28,0.21,-3.93,27.96,1.79,1.19,19204.0,0.2738,23.3947,22.9593,1.651
002577.SZ,雷柏科技,21.9,1.07,5.14,18.96,10.72,206.06,5.24,7.35,206278.0,4.4596,61.4707,61.4674,2.8069
002578.SZ,闽发铝业,3.94,-0.04,-1.01,-1.01,-4.37,-760.8,2.47,1.75,150725.0,0.6007,36.982,33.9298,9.3863
002579.SZ,中京电子,19.89,-0.59,-2.88,16.45,35.49,-67.81,5.3,27.27,1590904.0,31.1123,121.8498,116.0459,6.1262
002580.SZ,圣阳股份,19.52,0.5,2.63,3.77,-9.25,40.11,3.63,9.16,414121.0,8.066,88.5952,88.2965,4.5387
002581.SZ,*ST未名,5.19,0.09,1.76,-2.81,-3.17,-17.93,1.93,1.03,41139.0,0.2139,34.2403,20.8011,6.5974
002582.SZ,好想你,9.74,0.18,1.88,-1.91,-7.15,2.93,0.97,3.15,108433.0,1.051,43.6067,33.5226,4.4771
002583.SZ,海能达,8.26,0.03,0.36,-1.78,-2.94,176.31,7.2,0.99,126536.0,1.0477,150.218,105.9872,18.1862
002584.SZ,西陇科学,9.75,0.23,2.42,25.32,16.35,72.39,2.58,45.25,2176978.0,21.3369,57.0586,46.9111,5.8522
002585.SZ,双星新材,11.55,-0.14,-1.2,15.96,16.43,144.0,1.57,15.13,1341486.0,15.5731,131.8228,102.4014,11.4132
002586.SZ,围海股份,3.79,0.08,2.16,-2.57,-9.55,291.26,1.36,0.57,62402.0,0.2336,43.3661,41.2169,11.4422
002587.SZ,奥拓电子,5.28,0.05,0.96,-2.4,-5.88,126.43,2.67,2.76,147101.0,0.7823,34.5578,28.1272,6.545
002588.SZ,史丹利,7.68,0.0,0.0,-1.79,-6.34,8.13,1.13,1.34,115316.0,0.8862,88.4653,65.9433,11.5189
002589.SZ,瑞康医药,3.27,0.3,10.1,7.21,2.83,220.94,0.93,7.12,971811.0,3.1403,49.204,44.6548,15.0471
002590.SZ,万安科技,9.64,-0.2,-2.03,1.69,-4.74,28.54,1.62,1.74,86250.0,0.8369,50.0367,47.6554,5.1905
002591.SZ,恒大高新,6.21,-0.03,-0.48,-3.57,-6.05,154.25,2.92,4.25,94906.0,0.5933,18.6424,13.8801,3.002
002592.SZ,ST八菱,6.4,0.06,0.95,0.0,-4.05,15.75,1.89,0.71,18581.0,0.1199,18.1812,16.8253,2.8408
002593.SZ,日上集团,4.59,-0.04,-0.86,0.22,0.44,21.36,1.49,2.48,139221.0,0.6432,36.8971,25.7271,8.0386
002594.SZ,比亚迪,84.3,-0.67,-0.79,0.36,-4.42,31.18,3.2,0.86,299925.0,25.1519,7685.7975,2939.5989,91.172
002595.SZ,豪迈科技,39.55,0.78,2.01,-0.9,-9.85,20.23,3.71,0.4,46440.0,1.8216,458.78,455.6628,11.6
002596.SZ,海南瑞泽,3.38,0.03,0.9,-1.46,1.5,-34.0,8.12,1.8,206522.0,0.696,38.7882,38.7541,11.4758
002597.SZ,金禾实业,21.81,0.44,2.06,3.12,2.59,24.24,1.56,0.86,48435.0,1.0498,123.9506,123.4394,5.6832
002598.SZ,ST章鼓,7.04,0.2,2.92,2.33,-0.28,28.96,1.73,1.33,38162.0,0.2667,21.9685,20.1717,3.1205
002599.SZ,盛通股份,5.49,-0.02,-0.36,-2.14,-6.15,-81.76,2.38,1.53,63131.0,0.348,29.6798,22.6941,5.4061
002600.SZ,领益智造,12.58,0.11,0.88,-3.97,-1.49,66.89,3.26,1.07,768402.0,9.6331,1021.5345,905.7601,81.2031
002601.SZ,龙佰集团,15.29,0.25,1.66,3.45,-5.68,21.6,1.6,0.9,178213.0,2.7273,364.5515,302.7084,23.8425
002603.SZ,以岭药业,15.2,0.08,0.53,0.07,-4.58,16.77,2.33,0.65,89108.0,1.3548,253.9472,209.1935,16.7071
002605.SZ,姚记科技,16.66,0.02,0.12,0.97,-3.48,16.1,1.89,0.9,30409.0,0.5065,69.6035,56.3863,4.1779
002606.SZ,大连电瓷,12.68,0.27,2.18,2.26,-3.68,17.99,2.74,2.9,122144.0,1.5428,55.6745,53.4262,4.3907
002607.SZ,中公教育,1.9,-0.01,-0.52,-3.55,-9.09,80.01,14.11,2.25,1287082.0,2.4573,117.1806,108.682,61.674
002608.SZ,江苏国信,7.36,0.08,1.1,-2.0,3.52,7.64,0.74,0.35,131400.0,0.9683,278.0667,278.0667,37.7808
002609.SZ,捷顺科技,7.63,0.0,0.0,0.39,-3.54,57.31,2.06,0.81,37094.0,0.2841,49.0944,35.0655,6.4344
002611.SZ,东方精工,13.97,0.06,0.43,0.07,-8.27,2.21,1.84,1.26,126826.0,1.7712,170.0548,140.2535,12.1729
002612.SZ,朗姿股份,17.1,1.04,6.48,7.55,13.32,33.99,2.69,5.53,144441.0,2.4348,75.6582,44.6924,4.4245
002613.SZ,北玻股份,3.62,-0.08,-2.16,-1.09,3.72,289.55,1.8,16.17,1250658.0,4.523,39.8406,28.0069,11.0057
002614.SZ,奥佳华,5.68,0.11,1.97,3.27,-2.91,-23.96,0.84,2.43,107056.0,0.6096,35.4284,25.0644,6.2374
002615.SZ,哈尔斯,6.25,0.11,1.79,0.0,-6.02,35.8,1.46,2.89,87478.0,0.5496,34.9882,18.8886,5.5981
002616.SZ,长青集团,4.86,0.04,0.83,-1.02,-0.21,13.52,1.17,1.21,70842.0,0.3445,41.7579,28.5515,8.5922
002617.SZ,露笑科技,6.98,0.08,1.16,5.12,12.76,58.16,2.05,9.95,1868769.0,13.0514,133.2603,131.058,19.0917
002620.SZ,*ST瑞和,5.79,0.16,2.84,1.05,4.14,-26.03,-22.46,1.47,46320.0,0.2666,21.8569,18.3012,3.7749
002622.SZ,皓宸医疗,2.47,-0.06,-2.37,-3.14,-8.52,-73.96,7.95,3.06,257285.0,0.6437,20.748,20.7474,8.4
002623.SZ,亚玛顿,18.52,1.68,9.98,15.03,16.62,-16.89,1.39,9.01,173543.0,3.1327,35.7552,35.6762,1.9306
002624.SZ,完美世界,9.97,0.08,0.81,-3.58,-8.87,-81.65,2.97,1.85,337350.0,3.3498,193.4148,182.225,19.3997
002625.SZ,光启技术,27.6,-0.47,-1.67,2.53,-3.43,93.26,6.05,1.34,289406.0,8.1131,594.6662,594.6619,21.5459
002626.SZ,金达威,16.13,-0.15,-0.92,1.19,-1.89,28.92,2.39,0.41,24962.0,0.4066,98.3827,98.3706,6.0994
002627.SZ,三峡旅游,6.77,0.07,1.04,-1.17,-5.18,30.03,1.53,1.28,89079.0,0.6024,47.7745,47.2653,7.0568
002628.SZ,成都路桥,5.07,-0.01,-0.2,-0.2,-7.14,-58.29,1.38,1.73,130499.0,0.6654,38.385,38.2956,7.571
002629.SZ,仁智股份,4.25,-0.06,-1.39,-4.71,-13.09,-74.67,32.9,3.74,135788.0,0.5814,18.1092,15.4255,4.261
002630.SZ,*ST华西,1.66,0.01,0.61,-1.19,-0.6,-17.16,-17.5,0.88,95165.0,0.1576,19.6013,17.8705,11.808
002631.SZ,德尔未来,13.23,1.2,9.98,39.85,22.96,-235.51,5.24,12.36,980795.0,12.621,105.4805,105.0052,7.9728
002632.SZ,道明光学,9.54,0.47,5.18,-0.52,12.37,33.91,2.75,6.72,386306.0,3.6676,59.5868,54.8086,6.246
002633.SZ,申科股份,14.1,0.08,0.57,-0.56,-6.5,108.02,5.96,0.74,11062.0,0.157,21.15,21.0885,1.5
002634.SZ,*ST棒杰,4.06,0.04,1.0,-4.92,-3.79,-3.32,-5.3,0.95,42352.0,0.1698,18.6497,18.1284,4.5935
002635.SZ,安洁科技,14.94,0.08,0.54,3.46,-6.57,30.04,1.68,2.68,105841.0,1.5847,98.5572,59.0926,6.5969
002636.SZ,金安国纪,80.86,1.46,1.84,-1.94,6.75,38.43,13.73,7.21,523031.0,41.8751,588.6608,586.4263,7.28
002637.SZ,赞宇科技,11.28,-0.09,-0.79,-5.61,-5.76,19.04,1.44,3.11,144626.0,1.6283,53.0612,52.4262,4.704
002638.SZ,勤上股份,4.24,0.01,0.24,2.91,-9.4,-75.54,3.25,1.74,235124.0,0.9926,60.9116,57.3536,14.3659
002639.SZ,雪人集团,14.1,0.13,0.93,6.98,18.19,887.91,4.22,14.0,923851.0,12.9836,109.899,93.0748,7.7943
002640.SZ,跨境通,3.7,-0.07,-1.86,7.56,9.47,15.6,8.55,22.91,3546464.0,13.2897,57.6475,57.2857,15.5804
002641.SZ,公元股份,3.78,0.0,0.0,-2.83,-5.03,151.51,0.85,0.57,64422.0,0.244,46.4597,42.8636,12.2909
002642.SZ,荣联科技,6.99,0.06,0.87,-1.27,-3.98,433.62,3.88,1.44,95475.0,0.6725,46.2445,46.2445,6.6158
002643.SZ,万润股份,13.51,0.31,2.35,5.46,1.43,34.87,1.74,2.13,192604.0,2.5836,123.7381,121.8892,9.159
002644.SZ,佛慈制药,8.19,-0.09,-1.09,-2.38,-5.1,52.62,2.25,1.04,53311.0,0.4411,41.8228,41.8228,5.1066
002645.SZ,华宏科技,18.27,0.41,2.3,5.12,-5.92,20.08,3.17,2.81,191000.0,3.4773,137.5951,124.275,7.5312
002646.SZ,天佑德酒,6.8,0.01,0.15,-0.58,-1.73,155.13,1.14,1.44,68340.0,0.4679,32.3911,32.3681,4.7634
002647.SZ,仁东控股,10.89,0.05,0.46,0.09,-8.33,120.15,18.55,1.52,153993.0,1.6743,123.8985,110.5653,11.3773
002649.SZ,博彦科技,9.28,0.11,1.2,1.64,-6.17,39.01,1.33,2.01,117900.0,1.0942,54.8851,54.3035,5.9143
002650.SZ,ST加加,6.68,0.31,4.87,10.23,9.87,89.01,4.07,0.53,58846.0,0.3862,73.9532,73.9507,11.0708
002651.SZ,利君股份,8.33,0.05,0.6,-9.65,-2.0,136.99,3.14,2.63,148473.0,1.2418,86.0872,47.1031,10.3346
002652.SZ,扬子新材,4.63,0.02,0.43,-3.34,11.84,-267.6,10.15,3.23,165580.0,0.7672,23.7086,23.7086,5.1206
002653.SZ,海思科,63.54,1.16,1.86,1.52,-4.14,42.58,13.31,0.56,30294.0,1.9182,724.9231,341.2013,11.4089
002654.SZ,万润科技,14.23,0.34,2.45,5.17,1.07,199.36,7.59,4.45,375771.0,5.3295,120.2866,120.278,8.453
002655.SZ,共达电声,40.9,0.13,0.32,19.42,4.42,541.39,17.04,13.17,478422.0,19.5984,149.121,148.5783,3.646
002656.SZ,摩登大道,2.79,0.0,0.0,-1.76,-6.06,-72.38,4.98,1.22,84096.0,0.2353,19.8793,19.1572,7.1252
002657.SZ,中科金财,14.93,0.14,0.95,-2.55,-7.95,-17.69,3.18,1.82,61326.0,0.9166,50.6596,50.1838,3.3931
002658.SZ,雪迪龙,7.36,0.02,0.27,-1.74,-2.77,41.88,1.8,1.04,37246.0,0.2754,46.792,26.3972,6.3576
002659.SZ,凯文教育,4.44,-0.06,-1.33,-2.2,-4.31,1329.12,1.24,1.83,109512.0,0.4895,26.5636,26.5636,5.9828
002660.SZ,茂硕电源,8.11,0.27,3.44,5.74,-3.22,-47.51,2.9,3.9,135174.0,1.0951,28.9224,28.0892,3.5663
002661.SZ,克明食品,7.5,-0.13,-1.7,-13.19,-5.54,-26.16,1.12,4.16,128193.0,0.9638,24.2885,23.1313,3.2385
002662.SZ,峰璟股份,3.19,-0.04,-1.24,0.0,-3.04,88.83,1.09,0.75,112014.0,0.359,47.85,47.8494,15.0
002663.SZ,普邦股份,1.72,-0.01,-0.58,-0.58,-1.15,-143.52,1.54,1.72,293485.0,0.5083,29.6416,29.3624,17.2335
002664.SZ,信质集团,14.86,0.27,1.85,2.84,-4.31,60.12,1.7,0.88,35534.0,0.5267,60.6585,59.878,4.082
002666.SZ,德联集团,4.16,-0.02,-0.48,0.48,-2.8,29.23,0.92,1.89,94824.0,0.398,32.7808,20.833,7.88
002667.SZ,*ST威领,19.84,0.57,2.96,9.01,6.44,-131.96,-98.1,5.5,130083.0,2.5415,51.7014,46.9436,2.6059
002668.SZ,TCL智家,9.05,-0.05,-0.55,0.56,-3.52,9.59,2.56,0.95,103011.0,0.9366,98.1121,98.1121,10.8411
002669.SZ,康达新材,13.76,-0.06,-0.43,10.08,12.69,72.79,1.53,7.29,220679.0,3.0394,41.7478,41.654,3.034
002670.SZ,国盛证券,11.69,0.18,1.56,-0.26,-2.83,52.46,1.96,0.99,160497.0,1.8664,226.2114,189.7697,19.3508
002671.SZ,龙泉股份,3.92,-0.05,-1.26,-2.97,-1.26,251.76,1.34,1.67,92210.0,0.3645,22.0144,21.6147,5.6159
002672.SZ,东江环保,3.57,-0.1,-2.72,-3.77,-4.8,-7.35,1.87,1.07,96613.0,0.3501,39.4576,32.3127,11.0526
002673.SZ,西部证券,6.75,0.02,0.3,0.9,-2.74,14.57,1.0,0.58,257165.0,1.7349,301.6968,301.6968,44.6958
002674.SZ,兴业科技,19.62,0.33,1.71,5.43,-20.89,67.91,2.38,3.09,90405.0,1.7753,57.9871,57.401,2.9555
002675.SZ,东诚药业,12.47,-0.11,-0.87,0.32,-3.03,54.85,2.34,0.79,58959.0,0.739,102.8271,92.7,8.246
002676.SZ,顺威股份,5.35,0.09,1.71,2.88,1.33,31.35,2.58,1.71,123108.0,0.6552,41.6063,38.5186,7.7769
002677.SZ,浙江美大,6.15,-0.08,-1.28,-2.54,-7.93,-185.52,2.74,1.55,84342.0,0.5239,39.7322,33.5718,6.4605
002678.SZ,珠江钢琴,4.34,-0.05,-1.14,-2.47,-17.18,-23.39,1.99,0.74,99843.0,0.4364,58.9511,58.9187,13.5832
002679.SZ,福建金森,10.92,0.21,1.96,2.06,-6.98,-94.78,3.45,9.29,219134.0,2.384,25.7446,25.7446,2.3576
002681.SZ,奋达科技,4.6,0.03,0.66,0.44,-8.91,1128.95,3.85,1.75,274367.0,1.2575,82.554,72.3143,17.9465
002682.SZ,龙洲股份,5.1,0.02,0.39,-0.2,1.59,-15.59,5.94,2.86,161117.0,0.822,28.6808,28.6808,5.6237
002683.SZ,广东宏大,28.11,0.61,2.22,-3.27,-8.05,20.53,3.08,0.86,59304.0,1.663,213.6037,194.6789,7.5989
002685.SZ,华东重机,5.66,0.35,6.59,8.22,1.62,45.94,3.44,9.21,927781.0,5.2218,57.0353,57.0296,10.0769
002686.SZ,亿利达,6.22,-0.01,-0.16,-0.64,-8.53,1373.12,2.18,1.38,71966.0,0.4473,35.2201,32.514,5.6624
002687.SZ,乔治白,6.36,0.07,1.11,1.92,-0.16,137.83,2.11,2.78,115008.0,0.7326,32.104,26.306,5.0478
002688.SZ,金河生物,5.14,-0.03,-0.58,-1.91,-0.39,16.44,1.68,0.99,74000.0,0.3825,43.0412,38.5866,8.3738
002689.SZ,ST远智,2.91,0.0,0.0,0.34,2.46,826.41,2.47,0.33,33922.0,0.099,30.3603,30.3487,10.4331
002690.SZ,美亚光电,15.39,-0.16,-1.03,-1.35,-4.35,21.55,5.28,1.52,65106.0,1.0066,135.775,65.7203,8.8223
002691.SZ,*ST冀凯,4.28,0.02,0.47,-2.73,-6.96,-12.87,1.86,0.32,10911.0,0.0469,14.552,14.38,3.4
002692.SZ,远程股份,4.28,-0.03,-0.7,-4.25,-1.15,-22.29,2.78,1.35,97044.0,0.4185,30.7366,30.7245,7.1815
002693.SZ,双成药业,9.22,0.31,3.48,8.73,3.25,140.28,8.97,10.48,430847.0,4.0742,38.2344,37.8925,4.1469
002694.SZ,*ST顾地,2.36,-0.08,-3.28,-4.84,-6.72,-48.69,-21.75,0.48,34665.0,0.0829,18.0088,16.9636,7.6308
002695.SZ,煌上煌,10.8,0.14,1.31,3.85,-1.19,35.03,2.16,2.11,107881.0,1.1706,60.4353,55.237,5.5959
002696.SZ,百洋股份,6.7,0.16,2.45,-3.04,1.21,-14.03,1.81,10.39,347243.0,2.3505,23.1655,22.3953,3.4575
002697.SZ,红旗连锁,4.68,0.12,2.63,-0.43,1.96,11.88,1.3,1.88,216053.0,1.0085,63.648,53.7307,13.6
002698.SZ,博实股份,11.41,0.05,0.44,1.69,-8.5,24.87,2.82,0.68,57520.0,0.6558,116.6743,96.3162,10.2256
002700.SZ,万憬能源,6.36,0.02,0.32,-1.85,-2.6,38.0,1.85,0.92,37752.0,0.2399,26.3068,26.0356,4.1363
002701.SZ,奥瑞金,4.38,0.0,0.0,-2.01,-1.79,7.35,1.11,0.61,155188.0,0.6814,112.1175,112.0123,25.5976
