# GoalTracker 股价数据（行情快照，由 fetch_prices.py 生成）
股票代码,公司,现价,涨跌额,涨跌幅%,5日涨幅%,本月涨幅%,市盈率(动),市净率,换手率%,成交量(手),成交额(亿),总市值(亿),流通市值(亿),总股本(亿股)
300846.SZ,首都在线,20.2,-0.26,-1.27,4.23,4.02,-158.34,13.28,0.29,11997.0,0.2431,101.9221,83.9905,5.0456
300847.SZ,中船汉光,14.08,-0.2,-1.4,2.25,-0.57,37.64,2.75,0.07,2191.0,0.031,41.6782,41.6782,2.9601
300848.SZ,美瑞新材,11.37,0.14,1.25,4.5,-3.39,94.11,3.16,0.1,2576.0,0.0292,48.6508,28.78,4.2789
300849.SZ,锦盛新材,22.24,-0.11,-0.49,4.17,-2.08,-138.02,6.26,0.1,1401.0,0.0312,33.36,32.2341,1.5
300850.SZ,新强联,28.29,-0.32,-1.12,-2.68,0.61,14.24,1.61,0.18,5764.0,0.1635,117.1449,91.4446,4.1409
300851.SZ,交大思诺,24.21,-0.09,-0.37,5.03,-1.71,56.13,1.63,0.09,505.0,0.0123,21.0466,13.7182,0.8693
300852.SZ,四会富仕,81.68,8.0,10.86,21.98,69.12,74.62,5.78,1.57,24336.0,1.9083,131.1137,126.5683,1.6052
300853.SZ,申昊科技,31.31,-0.34,-1.07,11.07,10.01,-38.38,9.48,0.26,2553.0,0.0804,46.0098,30.7821,1.4695
300854.SZ,中兰环保,15.68,-0.13,-0.82,2.55,-14.03,153.84,2.42,0.14,1555.0,0.0243,22.5504,17.8723,1.4382
300855.SZ,图南股份,34.95,-0.03,-0.09,0.55,1.13,27.75,6.29,0.07,2083.0,0.0727,138.2383,102.3882,3.9553
300856.SZ,科思股份,10.44,-0.08,-0.76,1.26,-3.51,42.46,1.87,0.01,480.0,0.005,49.6617,47.9964,4.7569
300857.SZ,协创数据,271.25,-2.1,-0.77,4.74,2.42,36.1,21.9,0.17,8322.0,2.2611,1327.3972,1315.2686,4.8936
300858.SZ,科拓生物,15.32,-0.36,-2.3,7.89,4.66,80.42,2.25,0.32,6256.0,0.0968,40.3675,29.9874,2.635
300859.SZ,西域旅游,24.3,-0.14,-0.57,3.14,-13.79,511.88,5.09,0.11,1637.0,0.0399,37.665,37.665,1.55
300860.SZ,锋尚文化,31.31,0.75,2.45,10.01,11.74,-841.38,1.92,0.47,5189.0,0.1605,59.0039,34.2584,1.8845
300861.SZ,美畅股份,16.23,0.14,0.87,1.06,-2.1,17.61,1.67,0.14,6053.0,0.0981,109.0397,68.4687,6.7184
300862.SZ,蓝盾光电,58.0,0.09,0.16,13.95,13.85,-719.3,5.46,1.84,27816.0,1.6162,107.0784,87.8532,1.8462
300863.SZ,卡倍亿,43.2,0.33,0.77,3.5,-0.87,51.19,7.79,0.08,2079.0,0.0894,112.9275,108.484,2.6141
300864.SZ,南大环境,26.45,0.03,0.11,3.24,5.15,24.71,3.19,0.19,2983.0,0.0786,42.0831,42.0831,1.591
300865.SZ,大宏立,33.72,-0.39,-1.14,15.48,3.77,56.34,3.63,0.23,1454.0,0.0491,32.2633,20.954,0.9568
300866.SZ,安克创新,120.66,-3.24,-2.62,-3.39,-4.06,20.89,6.02,0.16,5026.0,0.6092,711.2088,374.8457,5.8943
300867.SZ,圣元环保,17.7,-0.15,-0.84,3.69,0.91,12.24,1.18,0.12,2351.0,0.0417,48.0982,33.9181,2.7174
300868.SZ,杰美特,90.34,1.26,1.41,-4.32,1.09,-395.35,7.87,0.27,2191.0,0.1972,114.8932,72.9571,1.2718
300869.SZ,康泰医学,11.63,0.17,1.48,10.34,2.57,-47.42,2.83,0.2,5358.0,0.0621,46.7298,30.6724,4.018
300870.SZ,欧陆通,218.27,6.27,2.96,6.06,-0.47,2060.37,12.84,0.5,7660.0,1.6618,333.1751,333.1384,1.5264
300871.SZ,回盛生物,21.6,-0.1,-0.46,0.19,-4.4,10.59,1.93,0.04,797.0,0.0172,43.5854,43.5854,2.0178
300872.SZ,天阳科技,15.75,-0.11,-0.69,5.7,0.7,64.05,2.15,0.19,8198.0,0.1297,76.8791,66.4692,4.8812
300873.SZ,海晨股份,16.19,-0.46,-2.76,8.88,-0.06,158.73,1.65,0.74,17199.0,0.2776,52.1718,37.8729,3.2225
300875.SZ,捷强装备,32.42,-0.49,-1.49,0.03,-2.23,-168.3,3.81,0.21,1808.0,0.0588,32.3664,28.4621,0.9983
300876.SZ,蒙泰高新,15.0,0.04,0.27,3.73,-10.37,-68.29,2.25,0.18,2095.0,0.0314,22.8056,17.0104,1.5204
300877.SZ,金春股份,27.67,-0.08,-0.29,0.07,2.44,52.73,2.01,0.04,485.0,0.0134,33.204,33.2036,1.2
300878.SZ,维康药业,30.97,-0.11,-0.35,-2.88,-5.23,-100.74,5.05,0.05,677.0,0.021,44.8416,44.6352,1.4479
300879.SZ,大叶股份,17.88,-0.31,-1.7,14.62,4.39,93.72,2.92,0.17,3431.0,0.0616,36.1889,35.9439,2.024
300880.SZ,迦南智能,19.78,-0.33,-1.64,0.46,-3.71,55.77,3.62,0.3,5854.0,0.1155,38.5982,38.5982,1.9514
300881.SZ,盛德鑫泰,30.34,-0.13,-0.43,4.01,-7.3,27.69,2.66,0.06,335.0,0.0102,33.374,17.4171,1.1
300882.SZ,万胜智能,13.46,-0.06,-0.44,1.82,-6.01,35.65,3.04,0.05,1397.0,0.0188,38.5227,35.8476,2.862
300883.SZ,龙利得,6.43,-0.04,-0.62,2.55,-4.61,-328.57,1.58,0.06,2086.0,0.0134,22.2478,21.2624,3.46
300884.SZ,狄耐克,12.16,-0.07,-0.57,2.36,-11.84,51.51,2.4,0.09,1629.0,0.0198,30.8697,23.2782,2.5386
300885.SZ,海昌新材,18.95,0.02,0.11,3.27,-5.91,53.5,5.14,0.06,966.0,0.0183,47.0248,31.6499,2.4815
300886.SZ,华业香料,24.1,-0.44,-1.79,7.4,-3.57,132.48,3.02,0.57,2702.0,0.0654,18.1034,11.3676,0.7512
300887.SZ,谱尼测试,6.95,-0.09,-1.28,3.12,-3.21,-18.79,1.39,0.19,7020.0,0.0489,37.9285,25.1727,5.4573
300888.SZ,稳健医疗,29.47,-0.05,-0.17,4.02,1.84,16.73,1.51,0.01,641.0,0.0189,171.8015,171.0324,5.8297
300889.SZ,爱克股份,22.95,0.08,0.35,2.32,-5.03,-90.68,3.58,0.13,1886.0,0.0429,50.5421,34.5138,2.2023
300890.SZ,翔丰华,26.59,0.06,0.23,0.38,-2.03,31.23,1.47,0.33,3597.0,0.0959,31.7963,29.0625,1.1958
300891.SZ,惠云钛业,7.7,-0.05,-0.65,3.22,0.79,206.6,2.52,0.16,5484.0,0.0423,30.8006,25.6775,4.0001
300892.SZ,品渥食品,22.8,-0.28,-1.21,6.84,-3.28,-254.33,2.23,0.23,1487.0,0.034,22.8,15.0383,1.0
300893.SZ,松原安全,14.0,-0.08,-0.57,5.74,-4.42,26.72,3.11,0.04,1063.0,0.0149,66.3546,35.2634,4.7396
300894.SZ,火星人,10.23,-0.11,-1.06,-3.13,-8.42,-15.92,4.62,0.04,1136.0,0.0117,41.4319,30.0843,4.05
300895.SZ,铜牛信息,59.22,0.21,0.36,6.4,8.06,-113.37,11.48,0.83,5689.0,0.3363,83.3821,40.4046,1.408
300896.SZ,爱美客,92.93,-0.42,-0.45,4.6,1.55,23.69,3.7,0.06,1342.0,0.1251,281.1988,205.3867,3.0259
300897.SZ,山科智能,16.3,-0.11,-0.67,7.66,-0.12,202.04,3.28,0.08,915.0,0.015,31.9229,19.6386,1.9585
300898.SZ,熊猫乳品,20.1,-0.15,-0.74,5.51,-2.77,34.94,2.52,0.18,2013.0,0.0407,24.924,23.0635,1.24
300899.SZ,上海凯鑫,29.9,-0.16,-0.53,0.44,-4.27,92.68,3.01,0.14,610.0,0.0183,19.0713,12.9551,0.6378
300900.SZ,广联航空,23.16,-0.08,-0.34,-0.26,-5.39,215.59,3.91,0.2,5026.0,0.1163,75.9,59.4592,3.2772
300901.SZ,中胤时尚,18.29,-0.25,-1.35,-2.19,-4.78,715.63,4.52,0.09,2041.0,0.0375,43.896,43.896,2.4
300902.SZ,国安达,18.0,-0.02,-0.11,3.87,5.83,-94.1,4.09,0.15,1856.0,0.0335,32.7246,22.8013,1.818
300903.SZ,科翔股份,109.42,0.1,0.09,-2.26,17.39,-358.85,26.27,0.32,11310.0,1.2352,476.4,384.4797,4.3539
300904.SZ,威力传动,42.8,-0.46,-1.06,-1.81,0.05,-29.81,5.53,0.18,615.0,0.0264,30.98,14.8016,0.7238
300905.SZ,宝丽迪,39.18,0.09,0.23,-1.8,4.26,51.12,3.58,0.46,6360.0,0.2477,70.1383,54.5887,1.7902
300906.SZ,日月明,28.95,-0.02,-0.07,3.36,-9.2,58.83,2.49,0.08,554.0,0.016,23.16,20.9173,0.8
300907.SZ,康平科技,58.5,-0.37,-0.63,8.37,9.04,82.57,7.0,0.27,2586.0,0.1508,56.16,56.16,0.96
300908.SZ,仲景食品,17.09,0.0,0.0,2.21,-2.26,16.7,2.05,0.06,999.0,0.017,36.1795,30.4782,2.117
300909.SZ,汇创达,66.4,1.12,1.72,11.33,11.77,214.43,5.71,0.22,2807.0,0.1857,114.8541,85.7485,1.7297
300910.SZ,瑞丰新材,28.19,-0.03,-0.11,1.92,-3.59,13.01,2.85,0.03,919.0,0.0259,107.9796,75.627,3.8304
300911.SZ,亿田智能,33.26,0.94,2.91,18.15,25.54,-56.36,5.72,1.05,17961.0,0.5938,60.9807,56.9898,1.8335
300912.SZ,凯龙高科,20.39,0.05,0.25,7.88,-1.84,-75.07,5.43,0.27,2357.0,0.0478,23.2211,17.525,1.1388
300913.SZ,兆龙互连,41.64,-0.25,-0.6,-4.76,15.23,67.42,5.4,0.29,8303.0,0.3447,142.7341,119.0297,3.4278
300915.SZ,海融科技,22.19,-0.17,-0.76,13.04,6.26,112.74,1.87,0.13,757.0,0.0168,27.9237,12.7815,1.2584
300916.SZ,朗特智能,27.81,-0.05,-0.18,12.59,7.94,346.24,3.04,0.16,1643.0,0.0456,40.2255,28.5558,1.4464
300917.SZ,特发服务,31.93,0.5,1.59,18.57,1.7,42.12,4.46,1.06,17863.0,0.5692,53.9617,53.9617,1.69
300918.SZ,南山智尚,10.9,-0.06,-0.55,5.21,2.26,38.33,1.42,0.04,2002.0,0.0219,55.1687,55.1687,5.0613
300919.SZ,中伟新材,38.47,0.19,0.5,2.02,-3.68,15.42,1.71,0.07,6407.0,0.2477,401.8062,351.9366,10.4447
300920.SZ,润阳科技,34.1,-0.3,-0.87,-1.9,2.56,717.22,3.77,0.06,478.0,0.0163,44.33,29.4433,1.3
300921.SZ,南凌科技,16.39,-0.25,-1.5,3.54,1.11,87.94,5.1,0.64,10382.0,0.1715,42.0806,26.5362,2.5675
300922.SZ,天秦装备,17.73,-0.24,-1.34,-1.45,-3.96,158.83,2.89,0.22,2790.0,0.0495,28.5191,22.3799,1.6085
300923.SZ,研奥股份,23.93,-0.06,-0.25,4.0,-7.62,101.83,1.68,0.07,563.0,0.0135,18.809,18.3611,0.786
300925.SZ,法本信息,14.17,-0.15,-1.05,2.83,-4.07,74.41,2.7,0.08,2839.0,0.0404,60.7481,49.5259,4.2871
300926.SZ,博俊科技,16.64,0.04,0.24,3.03,-7.27,12.7,1.97,0.04,1128.0,0.0187,72.2719,49.5861,4.3433
300927.SZ,江天化学,27.52,-0.98,-3.44,3.5,-5.46,33.43,3.89,0.69,9684.0,0.268,39.7279,38.7726,1.4436
300928.SZ,华安鑫创,24.76,-0.26,-1.04,8.55,-3.37,-24.15,2.01,0.37,1997.0,0.0497,19.808,13.5155,0.8
300929.SZ,华骐环保,16.04,-0.18,-1.11,4.29,-9.82,-209.79,2.76,0.09,1135.0,0.0183,21.1941,20.1078,1.3213
300930.SZ,屹通新材,26.13,0.03,0.11,7.89,-1.74,40.43,2.75,0.32,1516.0,0.0394,26.13,12.3138,1.0
300931.SZ,通用电梯,17.16,1.15,7.18,10.07,7.02,-119.21,7.06,1.38,26896.0,0.4575,41.7281,33.5352,2.4317
300932.SZ,三友联众,11.32,0.12,1.07,6.49,2.55,30.77,2.84,0.2,6328.0,0.0713,50.7301,36.1325,4.4815
300933.SZ,中辰股份,6.67,-0.06,-0.89,3.09,1.22,71.12,1.71,0.09,5108.0,0.0342,36.4909,36.4909,5.4709
300935.SZ,盈建科,28.79,-0.32,-1.1,7.87,-7.77,-29.07,3.17,0.41,2447.0,0.0702,22.8681,17.3528,0.7943
300936.SZ,中英科技,83.97,2.53,3.11,-0.49,-3.25,-883.58,6.28,0.95,4505.0,0.3761,63.1454,40.0012,0.752
300937.SZ,药易购,24.71,-0.23,-0.92,5.55,-1.24,-124.07,2.91,0.29,1903.0,0.0472,23.6392,16.0279,0.9567
300938.SZ,信测标准,32.57,0.34,1.05,10.97,18.16,51.39,5.77,0.14,4095.0,0.1325,111.0188,96.3584,3.4086
300939.SZ,秋田微,100.11,0.47,0.47,23.44,49.51,174.12,8.3,0.63,7580.0,0.7508,120.132,120.132,1.2
300940.SZ,南极光,14.14,0.1,0.71,7.37,0.0,227.66,2.68,0.18,2848.0,0.04,31.4819,22.2679,2.2264
300941.SZ,创识科技,15.2,-0.27,-1.75,3.33,-0.78,-509.27,2.44,0.17,2095.0,0.0321,31.122,19.2687,2.0475
300942.SZ,易瑞生物,6.62,-0.05,-0.75,6.26,-0.45,-67.97,3.3,0.09,3707.0,0.0246,26.8162,26.8162,4.0508
300943.SZ,春晖智控,35.42,1.41,4.15,10.17,9.26,128.05,7.12,1.03,13866.0,0.4862,72.193,47.5833,2.0382
300945.SZ,曼卡龙,11.9,-0.02,-0.17,0.42,-5.5,19.33,1.82,0.15,3524.0,0.0419,31.1865,28.4058,2.6207
300946.SZ,恒而达,36.53,-0.11,-0.3,5.49,-5.03,97.58,4.84,0.04,292.0,0.0107,56.9896,27.6894,1.5601
300947.SZ,德必集团,15.52,-0.02,-0.13,11.49,5.23,320.69,1.98,0.27,4125.0,0.064,23.4566,23.4477,1.5114
300948.SZ,冠中生态,20.05,0.15,0.75,6.88,-6.26,-320.35,3.32,0.18,2764.0,0.0552,32.9583,31.1088,1.6438
300949.SZ,奥雅股份,23.43,-0.2,-0.85,3.81,-1.02,-80.62,3.69,0.19,928.0,0.0218,20.3841,11.6533,0.87
300950.SZ,德固特,21.4,0.0,0.0,22.08,23.37,148.87,4.03,0.14,1331.0,0.0284,32.8798,20.8943,1.5364
300951.SZ,博硕科技,93.49,0.23,0.25,0.31,24.7,-249.35,7.31,0.16,2462.0,0.231,158.3726,141.5349,1.694
300952.SZ,恒辉安防,16.91,-0.19,-1.11,10.67,1.93,95.98,2.35,0.24,3587.0,0.0608,40.8053,25.1246,2.4131
300953.SZ,震裕科技,94.64,-0.54,-0.57,1.99,1.89,27.4,4.72,0.09,1515.0,0.1434,232.0127,167.166,2.4515
300955.SZ,嘉亨家化,30.69,0.43,1.42,8.56,4.28,-169.76,3.59,0.22,2178.0,0.0671,30.9355,30.9355,1.008
300956.SZ,英力股份,11.4,-0.07,-0.61,3.83,-2.23,-38.51,1.86,0.11,2405.0,0.0274,24.5588,23.9916,2.1543
300957.SZ,贝泰妮,32.38,-0.19,-0.58,3.06,1.02,23.5,2.25,0.04,1551.0,0.0504,137.1617,137.1617,4.236
300958.SZ,建工修复,12.22,-0.07,-0.57,4.18,-4.31,475.44,1.55,0.14,1295.0,0.0159,19.1532,11.1262,1.5674
300959.SZ,线上线下,98.0,-1.75,-1.75,7.83,-0.33,-939.04,7.14,0.15,879.0,0.0865,78.7604,58.1514,0.8037
300960.SZ,通业科技,17.7,-0.24,-1.34,10.56,2.92,122.99,4.06,0.29,3763.0,0.0669,25.6907,23.2896,1.4515
300961.SZ,深水海纳,12.04,-0.21,-1.71,0.17,-0.99,-18.85,4.08,0.21,3280.0,0.0397,21.3445,18.434,1.7728
300962.SZ,中金辐照,13.17,0.0,0.0,4.28,-3.1,41.91,3.32,0.06,1463.0,0.0192,34.769,34.769,2.64
300963.SZ,中洲特材,11.16,-0.07,-0.62,1.09,-4.71,65.52,4.53,0.06,2185.0,0.0244,51.1842,38.0104,4.5864
300964.SZ,本川智能,81.08,3.83,4.96,11.21,32.36,101.45,8.22,1.32,11415.0,0.9063,86.6418,70.0506,1.0686
300965.SZ,恒宇信通,44.08,1.15,2.68,8.33,-0.11,-83.32,2.21,0.16,872.0,0.0383,26.448,24.2412,0.6
300966.SZ,共同药业,25.89,-0.03,-0.12,11.5,7.07,-45.44,4.28,0.23,1749.0,0.045,29.8463,19.849,1.1528
300967.SZ,晓鸣股份,16.55,-0.14,-0.84,1.72,-5.51,840.08,4.59,0.19,2341.0,0.0389,31.0437,20.6539,1.8757
300968.SZ,格林精密,10.04,-0.06,-0.59,4.04,-5.02,-27.5,2.37,0.03,1428.0,0.0144,41.5034,41.5034,4.1338
300969.SZ,恒帅股份,80.39,0.37,0.46,1.94,-4.54,84.02,7.43,0.14,1131.0,0.0908,131.936,62.9255,1.6412
300970.SZ,华绿生物,18.31,-0.4,-2.14,11.44,-8.45,31.76,1.79,0.44,5415.0,0.0995,29.2784,22.6489,1.599
300971.SZ,博亚精工,17.66,-0.1,-0.56,4.87,-3.61,31.05,1.96,0.12,1137.0,0.0201,20.7682,16.2918,1.176
300972.SZ,万辰集团,162.69,-1.11,-0.68,-6.3,-9.1,13.27,12.04,0.05,843.0,0.1374,321.153,294.1207,1.974
300973.SZ,立高食品,25.57,-0.23,-0.89,3.1,-1.81,17.12,1.73,0.07,867.0,0.0222,43.3004,30.3168,1.6934
300975.SZ,商络电子,27.25,0.64,2.41,0.55,1.26,18.6,6.61,0.9,44599.0,1.2065,187.209,134.7583,6.8701
300976.SZ,达瑞电子,64.58,0.42,0.65,3.0,8.17,37.19,3.29,0.15,1833.0,0.1182,120.8498,77.7386,1.8713
300977.SZ,深圳瑞捷,19.1,0.34,1.81,7.36,6.54,225.3,2.11,0.34,3243.0,0.0608,29.2609,18.2927,1.532
300978.SZ,东箭科技,8.72,-0.06,-0.68,-2.35,-2.68,27.63,2.34,0.08,2212.0,0.0193,36.8597,25.0342,4.227
300979.SZ,华利集团,33.33,-0.32,-0.95,2.46,3.0,20.42,2.73,0.01,600.0,0.0201,388.9611,388.9611,11.67
